t_s,robot_x,robot_y,robot_z,robot_qw,robot_qx,robot_qy,robot_qz,elevator_x,elevator_y,elevator_z,elevator_qw,elevator_qx,elevator_qy,elevator_qz,pivot_x,pivot_y,pivot_z,pivot_qw,pivot_qx,pivot_qy,pivot_qz
23.266541,5.149837,5.031277,0.000000,0.447553,0.000000,0.000000,-0.894258,0.000000,0.000000,0.495908,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356333,0.690096,0.000000,-0.723718,0.000000
23.286538,5.137600,5.017301,0.000000,0.439389,0.000000,0.000000,-0.898297,0.000000,0.000000,0.496720,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.357145,0.671559,0.000000,-0.740951,0.000000
23.306535,5.125951,5.006571,0.000000,0.430995,0.000000,0.000000,-0.902354,0.000000,0.000000,0.497774,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358199,0.648514,0.000000,-0.761202,0.000000
23.326532,5.113922,4.998171,0.000000,0.422194,0.000000,0.000000,-0.906506,0.000000,0.000000,0.499015,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.359440,0.635578,0.000000,-0.772036,0.000000
23.346547,5.101145,4.991674,0.000000,0.419215,0.000000,0.000000,-0.907887,0.000000,0.000000,0.499052,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.359477,0.633800,0.000000,-0.773497,0.000000
23.366600,5.089455,4.987570,0.000000,0.428441,0.000000,0.000000,-0.903570,0.000000,0.000000,0.499052,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.359477,0.634986,0.000000,-0.772524,0.000000
23.386541,5.079891,4.985326,0.000000,0.438399,0.000000,0.000000,-0.898781,0.000000,0.000000,0.497954,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358379,0.636170,0.000000,-0.771549,0.000000
23.406557,5.072059,4.984078,0.000000,0.446952,0.000000,0.000000,-0.894558,0.000000,0.000000,0.497632,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358057,0.640892,0.000000,-0.767631,0.000000
23.426553,5.061258,4.982675,0.000000,0.454441,0.000000,0.000000,-0.890777,0.000000,0.000000,0.497613,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358038,0.643832,0.000000,-0.765167,0.000000
23.446550,5.049255,4.980665,0.000000,0.461472,0.000000,0.000000,-0.887155,0.000000,0.000000,0.497991,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358416,0.640303,0.000000,-0.768122,0.000000
23.466547,5.037428,4.978132,0.000000,0.468390,0.000000,0.000000,-0.883522,0.000000,0.000000,0.499554,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.359979,0.632613,0.000000,-0.774468,0.000000
23.486934,5.027780,4.975624,0.000000,0.472916,0.000000,0.000000,-0.881108,0.000000,0.000000,0.500559,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.360984,0.628446,0.000000,-0.777853,0.000000
23.506541,5.017931,4.973483,0.000000,0.473317,0.000000,0.000000,-0.880892,0.000000,0.000000,0.497849,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358274,0.634393,0.000000,-0.773010,0.000000
23.526538,5.007484,4.971260,0.000000,0.470591,0.000000,0.000000,-0.882351,0.000000,0.000000,0.497849,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358274,0.649098,0.000000,-0.760705,0.000000
23.546535,5.002212,4.970365,0.000000,0.469808,0.000000,0.000000,-0.882768,0.000000,0.000000,0.497185,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.357610,0.653173,0.000000,-0.757209,0.000000
23.566532,4.999310,4.970266,0.000000,0.471944,0.000000,0.000000,-0.881629,0.000000,0.000000,0.497185,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.357610,0.649098,0.000000,-0.760705,0.000000
23.586547,4.997552,4.970759,0.000000,0.474984,0.000000,0.000000,-0.879994,0.000000,0.000000,0.497582,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358007,0.642657,0.000000,-0.766154,0.000000
23.606618,4.995611,4.970957,0.000000,0.477766,0.000000,0.000000,-0.878487,0.000000,0.000000,0.498047,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358472,0.640892,0.000000,-0.767631,0.000000
23.626541,4.993753,4.971326,0.000000,0.481573,0.000000,0.000000,-0.876406,0.000000,0.000000,0.498227,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358652,0.640892,0.000000,-0.767631,0.000000
23.646538,4.990875,4.973326,0.000000,0.485831,0.000000,0.000000,-0.874053,0.000000,0.000000,0.497991,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358416,0.640892,0.000000,-0.767631,0.000000
23.666665,4.985739,4.979006,0.000000,0.487904,0.000000,0.000000,-0.872897,0.000000,0.000000,0.497973,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358398,0.640303,0.000000,-0.768122,0.000000
23.686550,4.980676,4.990095,0.000000,0.486941,0.000000,0.000000,-0.873435,0.000000,0.000000,0.497973,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358398,0.640303,0.000000,-0.768122,0.000000
23.706547,4.978186,5.001302,0.000000,0.485286,0.000000,0.000000,-0.874355,0.000000,0.000000,0.497923,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358348,0.644418,0.000000,-0.764673,0.000000
23.726544,4.977605,5.012954,0.000000,0.484636,0.000000,0.000000,-0.874716,0.000000,0.000000,0.497973,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358398,0.645005,0.000000,-0.764179,0.000000
23.747209,4.977326,5.025109,0.000000,0.483672,0.000000,0.000000,-0.875249,0.000000,0.000000,0.498047,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358472,0.645005,0.000000,-0.764179,0.000000
23.766538,4.976667,5.038863,0.000000,0.482098,0.000000,0.000000,-0.876118,0.000000,0.000000,0.498047,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358472,0.643832,0.000000,-0.765167,0.000000
23.786535,4.975768,5.055479,0.000000,0.481236,0.000000,0.000000,-0.876591,0.000000,0.000000,0.497886,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358311,0.643832,0.000000,-0.765167,0.000000
23.806532,4.972429,5.075187,0.000000,0.481678,0.000000,0.000000,-0.876349,0.000000,0.000000,0.497886,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358311,0.643832,0.000000,-0.765167,0.000000
23.826529,4.969303,5.098042,0.000000,0.482685,0.000000,0.000000,-0.875794,0.000000,0.000000,0.497867,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358292,0.643832,0.000000,-0.765167,0.000000
23.846544,4.966613,5.125162,0.000000,0.483630,0.000000,0.000000,-0.875273,0.000000,0.000000,0.498010,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358435,0.643832,0.000000,-0.765167,0.000000
23.866578,4.964882,5.152008,0.000000,0.484930,0.000000,0.000000,-0.874553,0.000000,0.000000,0.498010,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358435,0.643832,0.000000,-0.765167,0.000000
23.886538,4.963809,5.194066,0.000000,0.487088,0.000000,0.000000,-0.873353,0.000000,0.000000,0.497954,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358379,0.643832,0.000000,-0.765167,0.000000
23.906535,4.963248,5.230998,0.000000,0.489702,0.000000,0.000000,-0.871890,0.000000,0.000000,0.497954,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358379,0.643832,0.000000,-0.765167,0.000000
23.926550,4.963440,5.267862,0.000000,0.492479,0.000000,0.000000,-0.870324,0.000000,0.000000,0.497886,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358311,0.643832,0.000000,-0.765167,0.000000
23.946547,4.963922,5.308832,0.000000,0.496250,0.000000,0.000000,-0.868180,0.000000,0.000000,0.497886,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358311,0.643832,0.000000,-0.765167,0.000000
23.966544,4.964491,5.348683,0.000000,0.499866,0.000000,0.000000,-0.866103,0.000000,0.000000,0.497973,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358398,0.643832,0.000000,-0.765167,0.000000
23.986541,4.965027,5.386884,0.000000,0.503723,0.000000,0.000000,-0.863865,0.000000,0.000000,0.497743,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358168,0.643832,0.000000,-0.765167,0.000000
24.007187,4.965610,5.429603,0.000000,0.509179,0.000000,0.000000,-0.860661,0.000000,0.000000,0.497669,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358094,0.645590,0.000000,-0.763684,0.000000
24.026535,4.965879,5.460592,0.000000,0.510684,0.000000,0.000000,-0.859769,0.000000,0.000000,0.497669,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358094,0.649681,0.000000,-0.760207,0.000000
24.046569,4.966177,5.488208,0.000000,0.513113,0.000000,0.000000,-0.858321,0.000000,0.000000,0.497669,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358094,0.656072,0.000000,-0.754698,0.000000
24.066844,4.966523,5.518862,0.000000,0.514984,0.000000,0.000000,-0.857200,0.000000,0.000000,0.497687,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.358112,0.662990,0.000000,-0.748628,0.000000
24.086544,4.966507,5.542599,0.000000,0.516093,0.000000,0.000000,-0.856532,0.000000,0.000000,0.497328,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.357753,0.674396,0.000000,-0.738370,0.000000
24.106541,4.966145,5.562073,0.000000,0.516730,0.000000,0.000000,-0.856149,0.000000,0.000000,0.496825,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.357250,0.689541,0.000000,-0.724247,0.000000
24.126538,4.965613,5.577060,0.000000,0.516771,0.000000,0.000000,-0.856124,0.000000,0.000000,0.495982,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356407,0.702209,0.000000,-0.711971,0.000000
24.147536,4.965031,5.587411,0.000000,0.516134,0.000000,0.000000,-0.856508,0.000000,0.000000,0.495982,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356407,0.710353,0.000000,-0.703845,0.000000
24.166531,4.964355,5.594693,0.000000,0.515724,0.000000,0.000000,-0.856755,0.000000,0.000000,0.495678,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356103,0.711971,0.000000,-0.702209,0.000000
24.186621,4.963058,5.601927,0.000000,0.513381,0.000000,0.000000,-0.858161,0.000000,0.000000,0.495709,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356134,0.711432,0.000000,-0.702755,0.000000
24.206618,4.960309,5.609818,0.000000,0.511549,0.000000,0.000000,-0.859254,0.000000,0.000000,0.495908,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356333,0.706021,0.000000,-0.708191,0.000000
24.226541,4.955440,5.617784,0.000000,0.509921,0.000000,0.000000,-0.860221,0.000000,0.000000,0.496106,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356531,0.701116,0.000000,-0.713047,0.000000
24.246538,4.950717,5.622226,0.000000,0.508353,0.000000,0.000000,-0.861149,0.000000,0.000000,0.496181,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356606,0.698925,0.000000,-0.715195,0.000000
24.266553,4.944836,5.625523,0.000000,0.505874,0.000000,0.000000,-0.862607,0.000000,0.000000,0.496323,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356748,0.697278,0.000000,-0.716801,0.000000
24.286550,4.934628,5.628609,0.000000,0.502956,0.000000,0.000000,-0.864312,0.000000,0.000000,0.496249,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356674,0.697278,0.000000,-0.716801,0.000000
24.306547,4.924373,5.629860,0.000000,0.500800,0.000000,0.000000,-0.865563,0.000000,0.000000,0.496249,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356674,0.697278,0.000000,-0.716801,0.000000
24.326544,4.913891,5.630609,0.000000,0.499036,0.000000,0.000000,-0.866581,0.000000,0.000000,0.496249,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356674,0.697278,0.000000,-0.716801,0.000000
24.346541,4.900916,5.631209,0.000000,0.497540,0.000000,0.000000,-0.867441,0.000000,0.000000,0.496181,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356606,0.697278,0.000000,-0.716801,0.000000
24.366538,4.883265,5.631276,0.000000,0.495896,0.000000,0.000000,-0.868382,0.000000,0.000000,0.496181,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.356606,0.698376,0.000000,-0.715731,0.000000
24.386590,4.861871,5.630772,0.000000,0.493709,0.000000,0.000000,-0.869627,0.000000,0.000000,0.494705,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.355130,0.698925,0.000000,-0.715195,0.000000
24.406531,4.836015,5.629646,0.000000,0.491415,0.000000,0.000000,-0.870926,0.000000,0.000000,0.489155,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.349580,0.699473,0.000000,-0.714659,0.000000
24.426547,4.806683,5.627138,0.000000,0.489493,0.000000,0.000000,-0.872007,0.000000,0.000000,0.478216,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.338641,0.698376,0.000000,-0.715731,0.000000
24.446544,4.770709,5.622944,0.000000,0.487611,0.000000,0.000000,-0.873061,0.000000,0.000000,0.463023,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.323448,0.699473,0.000000,-0.714659,0.000000
24.466541,4.733684,5.617729,0.000000,0.485894,0.000000,0.000000,-0.874018,0.000000,0.000000,0.443619,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.304044,0.712509,0.000000,-0.701663,0.000000
24.486575,4.680684,5.608091,0.000000,0.484280,0.000000,0.000000,-0.874913,0.000000,0.000000,0.417866,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.278291,0.729514,0.000000,-0.683965,0.000000
24.506553,4.634054,5.598887,0.000000,0.482895,0.000000,0.000000,-0.875678,0.000000,0.000000,0.384547,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.244972,0.744034,0.000000,-0.668142,0.000000
24.526531,4.593124,5.591231,0.000000,0.482161,0.000000,0.000000,-0.876083,0.000000,0.000000,0.347346,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.207771,0.755704,0.000000,-0.654913,0.000000
24.546547,4.559667,5.586809,0.000000,0.482161,0.000000,0.000000,-0.876083,0.000000,0.000000,0.312068,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.172493,0.765167,0.000000,-0.643832,0.000000
24.566544,4.521333,5.584099,0.000000,0.480228,0.000000,0.000000,-0.877144,0.000000,0.000000,0.283059,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.143484,0.777371,0.000000,-0.629042,0.000000
24.586541,4.486485,5.583463,0.000000,0.478040,0.000000,0.000000,-0.878338,0.000000,0.000000,0.265832,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.126257,0.791169,0.000000,-0.611597,0.000000
24.606537,4.444500,5.585493,0.000000,0.476081,0.000000,0.000000,-0.879402,0.000000,0.000000,0.252524,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.112949,0.802293,0.000000,-0.596931,0.000000
24.626553,4.386329,5.591624,0.000000,0.474288,0.000000,0.000000,-0.880370,0.000000,0.000000,0.243005,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.103430,0.808205,0.000000,-0.588902,0.000000
24.646531,4.340393,5.597217,0.000000,0.473000,0.000000,0.000000,-0.881062,0.000000,0.000000,0.237995,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.098420,0.809107,0.000000,-0.587661,0.000000
24.666621,4.284070,5.602927,0.000000,0.472092,0.000000,0.000000,-0.881549,0.000000,0.000000,0.237096,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.097521,0.805031,0.000000,-0.593232,0.000000
24.686859,4.217405,5.605951,0.000000,0.472303,0.000000,0.000000,-0.881436,0.000000,0.000000,0.236469,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.096894,0.800458,0.000000,-0.599389,0.000000
24.706541,4.160520,5.605551,0.000000,0.474372,0.000000,0.000000,-0.880324,0.000000,0.000000,0.235998,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.096423,0.793975,0.000000,-0.607950,0.000000
24.726575,4.112081,5.602366,0.000000,0.478945,0.000000,0.000000,-0.877845,0.000000,0.000000,0.235570,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095995,0.790700,0.000000,-0.612204,0.000000
24.746553,4.064512,5.595927,0.000000,0.488217,0.000000,0.000000,-0.872722,0.000000,0.000000,0.235570,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095995,0.788818,0.000000,-0.614627,0.000000
24.766550,4.013165,5.585456,0.000000,0.500302,0.000000,0.000000,-0.865851,0.000000,0.000000,0.235427,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095852,0.789289,0.000000,-0.614022,0.000000
24.786547,3.961059,5.572747,0.000000,0.514039,0.000000,0.000000,-0.857767,0.000000,0.000000,0.235427,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095852,0.789289,0.000000,-0.614022,0.000000
24.806544,3.909020,5.558594,0.000000,0.529598,0.000000,0.000000,-0.848249,0.000000,0.000000,0.235334,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095759,0.789760,0.000000,-0.613416,0.000000
24.826540,3.865492,5.545466,0.000000,0.547110,0.000000,0.000000,-0.837061,0.000000,0.000000,0.235353,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095778,0.789760,0.000000,-0.613416,0.000000
24.846537,3.806938,5.525650,0.000000,0.567132,0.000000,0.000000,-0.823627,0.000000,0.000000,0.235279,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095704,0.789760,0.000000,-0.613416,0.000000
24.866553,3.756984,5.507245,0.000000,0.589500,0.000000,0.000000,-0.807768,0.000000,0.000000,0.235136,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095561,0.789760,0.000000,-0.613416,0.000000
24.886550,3.707019,5.487944,0.000000,0.613225,0.000000,0.000000,-0.789909,0.000000,0.000000,0.235192,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095617,0.789760,0.000000,-0.613416,0.000000
24.906547,3.662553,5.471429,0.000000,0.637702,0.000000,0.000000,-0.770283,0.000000,0.000000,0.235099,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095524,0.788346,0.000000,-0.615232,0.000000
24.926692,3.608977,5.449520,0.000000,0.662504,0.000000,0.000000,-0.749059,0.000000,0.000000,0.235192,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095617,0.787874,0.000000,-0.615836,0.000000
24.946540,3.545975,5.421046,0.000000,0.686687,0.000000,0.000000,-0.726954,0.000000,0.000000,0.235192,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095617,0.788346,0.000000,-0.615232,0.000000
24.966612,3.489685,5.392285,0.000000,0.709508,0.000000,0.000000,-0.704698,0.000000,0.000000,0.235068,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095493,0.788346,0.000000,-0.615232,0.000000
24.986571,3.435891,5.360281,0.000000,0.730970,0.000000,0.000000,-0.682409,0.000000,0.000000,0.235068,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095493,0.788346,0.000000,-0.615232,0.000000
25.006698,3.384553,5.324789,0.000000,0.750277,0.000000,0.000000,-0.661124,0.000000,0.000000,0.235012,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095437,0.788346,0.000000,-0.615232,0.000000
25.026547,3.336924,5.286322,0.000000,0.766999,0.000000,0.000000,-0.641648,0.000000,0.000000,0.235031,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095456,0.788346,0.000000,-0.615232,0.000000
25.046655,3.294953,5.247160,0.000000,0.780945,0.000000,0.000000,-0.624599,0.000000,0.000000,0.235031,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095456,0.788346,0.000000,-0.615232,0.000000
25.066540,3.258115,5.208898,0.000000,0.792778,0.000000,0.000000,-0.609511,0.000000,0.000000,0.235068,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095493,0.788346,0.000000,-0.615232,0.000000
25.086537,3.225548,5.172951,0.000000,0.803249,0.000000,0.000000,-0.595644,0.000000,0.000000,0.235068,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095493,0.787874,0.000000,-0.615836,0.000000
25.106553,3.196405,5.140010,0.000000,0.812543,0.000000,0.000000,-0.582902,0.000000,0.000000,0.235049,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095474,0.787874,0.000000,-0.615836,0.000000
25.126550,3.170022,5.110047,0.000000,0.820745,0.000000,0.000000,-0.571294,0.000000,0.000000,0.235012,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095437,0.787874,0.000000,-0.615836,0.000000
25.146528,3.150133,5.087179,0.000000,0.828030,0.000000,0.000000,-0.560684,0.000000,0.000000,0.235012,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095437,0.787874,0.000000,-0.615836,0.000000
25.166543,3.129582,5.063553,0.000000,0.834888,0.000000,0.000000,-0.550420,0.000000,0.000000,0.234919,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095344,0.787874,0.000000,-0.615836,0.000000
25.186856,3.109479,5.040619,0.000000,0.841282,0.000000,0.000000,-0.540597,0.000000,0.000000,0.234869,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095294,0.788818,0.000000,-0.614627,0.000000
25.206556,3.094724,5.023011,0.000000,0.847229,0.000000,0.000000,-0.531228,0.000000,0.000000,0.234869,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095294,0.788818,0.000000,-0.614627,0.000000
25.226534,3.082375,5.007669,0.000000,0.852458,0.000000,0.000000,-0.522795,0.000000,0.000000,0.234888,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095313,0.788818,0.000000,-0.614627,0.000000
25.246550,3.074968,4.997511,0.000000,0.857222,0.000000,0.000000,-0.514948,0.000000,0.000000,0.234888,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.095313,0.788818,0.000000,-0.614627,0.000000
